"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260815","경원선","외대앞","8199","7487","20260818",""
"20260815","경원선","신이문","6122","5315","20260818",""
"20260815","경원선","석계","7716","7871","20260818",""
"20260815","경원선","광운대","5984","5539","20260818",""
"20260815","경원선","월계","4358","3971","20260818",""
"20260815","경원선","녹천","3111","2584","20260818",""
"20260815","경원선","창동","3149","3324","20260818",""
"20260815","경원선","방학","7315","7095","20260818",""
"20260815","경원선","도봉","4265","3914","20260818",""
"20260815","경원선","도봉산","7723","5399","20260818",""
"20260815","경원선","망월사","5343","5353","20260818",""
"20260815","경원선","회룡","9520","9290","20260818",""
"20260815","경원선","의정부","16670","17358","20260818",""
"20260815","경원선","가능","4637","4401","20260818",""
"20260815","경원선","녹양","3175","3039","20260818",""
"20260815","경원선","양주","5866","5569","20260818",""
"20260815","경원선","덕계","4679","4333","20260818",""
"20260815","경원선","덕정","4432","4099","20260818",""
"20260815","경원선","지행","5396","5295","20260818",""
"20260815","경원선","동두천중앙","2571","2597","20260818",""
"20260815","경원선","보산","1383","1303","20260818",""
"20260815","경원선","동두천","1320","1313","20260818",""
"20260815","경원선","소요산","2847","2880","20260818",""
"20260815","경원선","청산","197","149","20260818",""
"20260815","경원선","전곡","1530","1349","20260818",""
"20260815","경원선","연천","1558","1537","20260818",""
"20260815","경의선","서울역","1318","1378","20260818",""
"20260815","경의선","신촌","317","373","20260818",""
"20260815","경의선","효창공원앞","1815","2078","20260818",""
"20260815","경의선","공덕","3321","2335","20260818",""
"20260815","경의선","서강대","1713","1599","20260818",""
"20260815","경의선","홍대입구","2935","3461","20260818",""
"20260815","경의선","가좌","3934","3695","20260818",""
"20260815","경의선","디지털미디어시티","2228","1971","20260818",""
"20260815","경의선","수색","1928","1839","20260818",""
"20260815","경의선","한국항공대","945","861","20260818",""
"20260815","경의선","강매","1799","1595","20260818",""
"20260815","경의선","행신","4666","4757","20260818",""
"20260815","경의선","능곡","2995","3015","20260818",""
"20260815","경의선","곡산","381","412","20260818",""
"20260815","경의선","백마","4549","4254","20260818",""
"20260815","경의선","풍산","4802","4550","20260818",""
"20260815","경의선","일산","6900","6685","20260818",""
"20260815","경의선","탄현","4949","4756","20260818",""
"20260815","경의선","야당","5733","6088","20260818",""
"20260815","경의선","운정","5723","5486","20260818",""
"20260815","경의선","금릉","3610","3516","20260818",""
"20260815","경의선","금촌","5692","5320","20260818",""
"20260815","경의선","월롱","1101","1042","20260818",""
"20260815","경의선","파주","1118","898","20260818",""
"20260815","경의선","문산","5577","4925","20260818",""
"20260815","경의선","임진강","51","69","20260818",""
"20260815","경의선","운천","8","9","20260818",""
"20260815","경인선","개봉","15917","15475","20260818",""
"20260815","경인선","오류동","8224","7227","20260818",""
"20260815","경인선","역곡","17107","16594","20260818",""
"20260815","경인선","부천","26723","27178","20260818",""
"20260815","경인선","송내","16203","15828","20260818",""
"20260815","경인선","부평","26671","29201","20260818",""
"20260815","경인선","백운","4714","4420","20260818",""
"20260815","경인선","동암","11620","11696","20260818",""
"20260815","경인선","주안","14526","12689","20260818",""
"20260815","경인선","제물포","6918","6565","20260818",""
"20260815","경인선","동인천","10643","10353","20260818",""
"20260815","경인선","인천","4764","4197","20260818",""
"20260815","경인선","구일","3970","3775","20260818",""
"20260815","경인선","소사","5610","5357","20260818",""
"20260815","경인선","부개","5989","5570","20260818",""
"20260815","경인선","간석","4026","3940","20260818",""
"20260815","경인선","도원","2088","2156","20260818",""
"20260815","경인선","온수(성공회대입구)","4393","3868","20260818",""
"20260815","경인선","중동","6195","5651","20260818",""
"20260815","경인선","도화","2690","2524","20260818",""
"20260815","경춘선","신내","1815","1669","20260818",""
"20260815","경춘선","별내","2163","1745","20260818",""
"20260815","경춘선","퇴계원","2473","2207","20260818",""
"20260815","경춘선","사릉","1510","1401","20260818",""
"20260815","경춘선","금곡","1196","1125","20260818",""
"20260815","경춘선","평내호평","4514","4324","20260818",""
"20260815","경춘선","천마산","1392","1348","20260818",""
"20260815","경춘선","마석","3482","3401","20260818",""
"20260815","경춘선","대성리","762","1013","20260818",""
"20260815","경춘선","청평","2173","2356","20260818",""
"20260815","경춘선","상천","295","387","20260818",""
"20260815","경춘선","가평","2889","3939","20260818",""
"20260815","경춘선","굴봉산","197","152","20260818",""
"20260815","경춘선","백양리","209","214","20260818",""
"20260815","경춘선","강촌","539","718","20260818",""
"20260815","경춘선","김유정","645","731","20260818",""
"20260815","경춘선","남춘천","3580","3786","20260818",""
"20260815","경춘선","춘천","2339","2204","20260818",""
"20260815","공항철도 1호선","서울역","15002","14857","20260818",""
"20260815","공항철도 1호선","공덕","2392","3285","20260818",""
"20260815","공항철도 1호선","홍대입구","20259","18978","20260818",""
"20260815","공항철도 1호선","디지털미디어시티","7333","6575","20260818",""
"20260815","공항철도 1호선","마곡나루(서울식물원)","7178","7560","20260818",""
"20260815","공항철도 1호선","김포공항","8231","3968","20260818",""
"20260815","공항철도 1호선","계양","6623","6484","20260818",""
"20260815","공항철도 1호선","검암","4089","3933","20260818",""
"20260815","공항철도 1호선","청라국제도시","5420","5126","20260818",""
"20260815","공항철도 1호선","운서","10031","10884","20260818",""
"20260815","공항철도 1호선","공항화물청사","1217","2879","20260818",""
"20260815","공항철도 1호선","인천공항1터미널","15555","15661","20260818",""
"20260815","공항철도 1호선","인천공항2터미널","13014","10648","20260818",""
"20260815","공항철도 1호선","영종","4258","4439","20260818",""
"20260815","과천선","선바위","4779","4059","20260818",""
"20260815","과천선","경마공원","11716","11838","20260818",""
"20260815","과천선","대공원","5055","5070","20260818",""
"20260815","과천선","과천","3831","3411","20260818",""
"20260815","과천선","정부과천청사","6302","6428","20260818",""
"20260815","과천선","인덕원","15870","15733","20260818",""
"20260815","과천선","평촌","9679","9221","20260818",""
"20260815","과천선","범계","20691","20540","20260818",""
"20260815","분당선","선릉","4325","6280","20260818",""
"20260815","분당선","한티","13335","12345","20260818",""
"20260815","분당선","도곡","3869","3583","20260818",""
"20260815","분당선","구룡","1737","1557","20260818",""
"20260815","분당선","개포동","2130","2130","20260818",""
"20260815","분당선","대모산입구","3194","3091","20260818",""
"20260815","분당선","수서","12635","14092","20260818",""
"20260815","분당선","복정","4","0","20260818",""
"20260815","분당선","수원","7415","7639","20260818",""
"20260815","분당선","서울숲","8384","8723","20260818",""
"20260815","분당선","압구정로데오","14500","16301","20260818",""
"20260815","분당선","강남구청","4377","5105","20260818",""
"20260815","분당선","선정릉","3025","2998","20260818",""
"20260815","분당선","가천대","5042","4813","20260818",""
"20260815","분당선","태평","9824","9012","20260818",""
"20260815","분당선","모란","14016","14324","20260818",""
"20260815","분당선","야탑","16069","17250","20260818",""
"20260815","분당선","서현","15929","16109","20260818",""
"20260815","분당선","수내","6667","6219","20260818",""
"20260815","분당선","정자","9328","9232","20260818",""
"20260815","분당선","미금","8888","8971","20260818",""
"20260815","분당선","오리","6642","5682","20260818",""
"20260815","분당선","이매","3774","3612","20260818",""
"20260815","분당선","보정","1450","1333","20260818",""
"20260815","분당선","죽전","8920","10105","20260818",""
"20260815","분당선","구성","4881","4981","20260818",""
"20260815","분당선","신갈","2529","2588","20260818",""
"20260815","분당선","기흥","6747","6202","20260818",""
"20260815","분당선","상갈","3568","3524","20260818",""
"20260815","분당선","청명","2905","2738","20260818",""
"20260815","분당선","영통","6750","6261","20260818",""
"20260815","분당선","망포","8777","8085","20260818",""
"20260815","분당선","매탄권선","3365","3041","20260818",""
"20260815","분당선","수원시청","10382","11401","20260818",""
"20260815","분당선","매교","3133","3207","20260818",""
"20260815","서해선","김포공항","2763","4425","20260818",""
"20260815","서해선","원종","4317","3990","20260818",""
"20260815","서해선","부천종합운동장","1781","1523","20260818",""
"20260815","수인선","고색","3105","3104","20260818",""
"20260815","수인선","오목천","2987","2318","20260818",""
"20260815","수인선","어천","1444","1293","20260818",""
"20260815","수인선","야목","559","467","20260818",""
"20260815","수인선","사리","3640","3058","20260818",""
"20260815","수인선","달월","65","59","20260818",""
"20260815","수인선","월곶","2107","2010","20260818",""
"20260815","수인선","소래포구","4282","4243","20260818",""
"20260815","수인선","인천논현","3863","3935","20260818",""
"20260815","수인선","호구포","2422","2319","20260818",""
"20260815","수인선","남동인더스파크","912","822","20260818",""
"20260815","수인선","원인재","3220","3261","20260818",""
"20260815","수인선","연수","3788","3840","20260818",""
"20260815","수인선","송도","1904","1738","20260818",""
"20260815","수인선","인하대","4279","3835","20260818",""
"20260815","수인선","숭의","2837","2559","20260818",""
"20260815","수인선","신포","1363","1394","20260818",""
"20260815","수인선","인천","1343","2103","20260818",""
"20260815","신림선","샛강","1043","1387","20260818",""
"20260815","신림선","대방","2404","1559","20260818",""
"20260815","신림선","서울지방병무청","1983","2132","20260818",""
"20260815","신림선","보라매","2719","2385","20260818",""
